arquivo;algoritmo;estrutura;execucao;tempo_ms
sample500-199600.gr;FLOYDWARSHALL;MATRIZ;3;5541,8274
sample500-199600.gr;FLOYDWARSHALL;MATRIZ;4;5574,0091
sample500-199600.gr;FLOYDWARSHALL;MATRIZ;5;5629,8392
sample500-199600.gr;FLOYDWARSHALL;MATRIZ;6;5370,7267
sample500-199600.gr;FLOYDWARSHALL;MATRIZ;7;5711,6635
sample500-199600.gr;FLOYDWARSHALL;MATRIZ;8;5714,3722
sample500-199600.gr;FLOYDWARSHALL;MATRIZ;9;5979,0371
sample500-199600.gr;FLOYDWARSHALL;MATRIZ;10;5829,8365
sample500-199600.gr;FLOYDWARSHALL;MATRIZ;11;5915,1475
sample500-249500.gr;BFS;LISTA;1;11,6636
sample500-249500.gr;BFS;LISTA;2;10,6190
sample500-249500.gr;BFS;LISTA;3;10,0295
sample500-249500.gr;BFS;LISTA;4;10,7779
sample500-249500.gr;BFS;LISTA;5;10,5332
sample500-249500.gr;BFS;LISTA;6;10,1069
sample500-249500.gr;BFS;LISTA;7;10,7337
sample500-249500.gr;BFS;LISTA;8;10,5578
sample500-249500.gr;BFS;LISTA;9;10,1802
sample500-249500.gr;BFS;LISTA;10;10,8563
sample500-249500.gr;BFS;LISTA;11;10,6393
sample500-249500.gr;BFS;MATRIZ;1;10,7472
sample500-249500.gr;BFS;MATRIZ;2;11,0673
sample500-249500.gr;BFS;MATRIZ;3;10,4532
sample500-249500.gr;BFS;MATRIZ;4;10,9055
sample500-249500.gr;BFS;MATRIZ;5;10,7382
sample500-249500.gr;BFS;MATRIZ;6;11,5520
sample500-249500.gr;BFS;MATRIZ;7;10,7338
sample500-249500.gr;BFS;MATRIZ;8;10,9219
sample500-249500.gr;BFS;MATRIZ;9;10,8304
sample500-249500.gr;BFS;MATRIZ;10;11,0991
sample500-249500.gr;BFS;MATRIZ;11;10,8378
sample500-249500.gr;DFS;LISTA;1;8,6959
sample500-249500.gr;DFS;LISTA;2;7,7380
sample500-249500.gr;DFS;LISTA;3;7,0416
sample500-249500.gr;DFS;LISTA;4;7,8881
sample500-249500.gr;DFS;LISTA;5;8,2189
sample500-249500.gr;DFS;LISTA;6;11,5909
sample500-249500.gr;DFS;LISTA;7;11,6308
sample500-249500.gr;DFS;LISTA;8;15,0436
sample500-249500.gr;DFS;LISTA;9;10,9994
sample500-249500.gr;DFS;LISTA;10;11,7259
sample500-249500.gr;DFS;LISTA;11;11,5918
sample500-249500.gr;DFS;MATRIZ;1;31,2545
sample500-249500.gr;DFS;MATRIZ;2;12,6646
sample500-249500.gr;DFS;MATRIZ;3;12,6552
sample500-249500.gr;DFS;MATRIZ;4;13,2760
sample500-249500.gr;DFS;MATRIZ;5;13,2441
sample500-249500.gr;DFS;MATRIZ;6;13,2944
sample500-249500.gr;DFS;MATRIZ;7;12,8584
sample500-249500.gr;DFS;MATRIZ;8;13,0578
sample500-249500.gr;DFS;MATRIZ;9;13,4247
sample500-249500.gr;DFS;MATRIZ;10;13,5330
sample500-249500.gr;DFS;MATRIZ;11;13,6802
sample500-249500.gr;KRUSKAL;LISTA;1;54,6281
sample500-249500.gr;KRUSKAL;LISTA;2;53,9036
sample500-249500.gr;KRUSKAL;LISTA;3;53,8327
sample500-249500.gr;KRUSKAL;LISTA;4;53,0426
sample500-249500.gr;KRUSKAL;LISTA;5;51,7769
sample500-249500.gr;KRUSKAL;LISTA;6;51,7019
sample500-249500.gr;KRUSKAL;LISTA;7;50,7797
sample500-249500.gr;KRUSKAL;LISTA;8;51,1677
sample500-249500.gr;KRUSKAL;LISTA;9;50,4574
sample500-249500.gr;KRUSKAL;LISTA;10;50,5846
sample500-249500.gr;KRUSKAL;LISTA;11;50,8596
sample500-249500.gr;KRUSKAL;MATRIZ;1;52,9973
sample500-249500.gr;KRUSKAL;MATRIZ;2;54,7038
sample500-249500.gr;KRUSKAL;MATRIZ;3;53,0871
sample500-249500.gr;KRUSKAL;MATRIZ;4;52,1217
sample500-249500.gr;KRUSKAL;MATRIZ;5;52,8175
sample500-249500.gr;KRUSKAL;MATRIZ;6;52,9698
sample500-249500.gr;KRUSKAL;MATRIZ;7;52,0083
sample500-249500.gr;KRUSKAL;MATRIZ;8;52,3748
sample500-249500.gr;KRUSKAL;MATRIZ;9;156,2580
sample500-249500.gr;KRUSKAL;MATRIZ;10;66,4567
sample500-249500.gr;KRUSKAL;MATRIZ;11;56,7512
sample500-249500.gr;PRIM;LISTA;1;65,7363
sample500-249500.gr;PRIM;LISTA;2;66,6762
sample500-249500.gr;PRIM;LISTA;3;64,8798
sample500-249500.gr;PRIM;LISTA;4;64,4327
sample500-249500.gr;PRIM;LISTA;5;64,9125
sample500-249500.gr;PRIM;LISTA;6;64,8148
sample500-249500.gr;PRIM;LISTA;7;64,2579
sample500-249500.gr;PRIM;LISTA;8;63,8325
sample500-249500.gr;PRIM;LISTA;9;63,3080
sample500-249500.gr;PRIM;LISTA;10;71,8228
sample500-249500.gr;PRIM;LISTA;11;80,4191
sample500-249500.gr;PRIM;MATRIZ;1;84,1043
sample500-249500.gr;PRIM;MATRIZ;2;82,1920
sample500-249500.gr;PRIM;MATRIZ;3;79,5742
sample500-249500.gr;PRIM;MATRIZ;4;76,6980
sample500-249500.gr;PRIM;MATRIZ;5;73,6593
sample500-249500.gr;PRIM;MATRIZ;6;173,8084
sample500-249500.gr;PRIM;MATRIZ;7;83,0810
sample500-249500.gr;PRIM;MATRIZ;8;86,4285
sample500-249500.gr;PRIM;MATRIZ;9;74,4995
sample500-249500.gr;PRIM;MATRIZ;10;75,1081
sample500-249500.gr;PRIM;MATRIZ;11;73,0254
sample500-249500.gr;DIJKSTRA;LISTA;1;9,9334
sample500-249500.gr;DIJKSTRA;LISTA;2;8,6483
sample500-249500.gr;DIJKSTRA;LISTA;3;9,1699
sample500-249500.gr;DIJKSTRA;LISTA;4;9,1000
sample500-249500.gr;DIJKSTRA;LISTA;5;9,2805
sample500-249500.gr;DIJKSTRA;LISTA;6;8,9943
sample500-249500.gr;DIJKSTRA;LISTA;7;9,6137
sample500-249500.gr;DIJKSTRA;LISTA;8;9,0606
sample500-249500.gr;DIJKSTRA;LISTA;9;10,0029
sample500-249500.gr;DIJKSTRA;LISTA;10;13,1982
sample500-249500.gr;DIJKSTRA;LISTA;11;16,2342
sample500-249500.gr;DIJKSTRA;MATRIZ;1;23,1025
sample500-249500.gr;DIJKSTRA;MATRIZ;2;40,1911
sample500-249500.gr;DIJKSTRA;MATRIZ;3;20,1293
sample500-249500.gr;DIJKSTRA;MATRIZ;4;30,2899
sample500-249500.gr;DIJKSTRA;MATRIZ;5;19,9655
sample500-249500.gr;DIJKSTRA;MATRIZ;6;21,0799
sample500-249500.gr;DIJKSTRA;MATRIZ;7;21,4917
sample500-249500.gr;DIJKSTRA;MATRIZ;8;17,3373
sample500-249500.gr;DIJKSTRA;MATRIZ;9;22,7138
sample500-249500.gr;DIJKSTRA;MATRIZ;10;21,5533
sample500-249500.gr;DIJKSTRA;MATRIZ;11;18,9142
sample500-249500.gr;BELLMANFORD;LISTA;1;143,0987
sample500-249500.gr;BELLMANFORD;LISTA;2;141,7382
sample500-249500.gr;BELLMANFORD;LISTA;3;136,7341
sample500-249500.gr;BELLMANFORD;LISTA;4;139,4254
sample500-249500.gr;BELLMANFORD;LISTA;5;138,4072
sample500-249500.gr;BELLMANFORD;LISTA;6;138,8965
sample500-249500.gr;BELLMANFORD;LISTA;7;135,3607
sample500-249500.gr;BELLMANFORD;LISTA;8;137,6708
sample500-249500.gr;BELLMANFORD;LISTA;9;136,9926
sample500-249500.gr;BELLMANFORD;LISTA;10;136,3679
sample500-249500.gr;BELLMANFORD;LISTA;11;136,7443
sample500-249500.gr;BELLMANFORD;MATRIZ;1;949,2808
sample500-249500.gr;BELLMANFORD;MATRIZ;2;949,2548
sample500-249500.gr;BELLMANFORD;MATRIZ;3;1085,4123
sample500-249500.gr;BELLMANFORD;MATRIZ;4;1009,3606
sample500-249500.gr;BELLMANFORD;MATRIZ;5;956,1540
sample500-249500.gr;BELLMANFORD;MATRIZ;6;1016,0530
sample500-249500.gr;BELLMANFORD;MATRIZ;7;1193,4047
sample500-249500.gr;BELLMANFORD;MATRIZ;8;2150,2425
sample500-249500.gr;BELLMANFORD;MATRIZ;9;3178,7007
sample500-249500.gr;BELLMANFORD;MATRIZ;10;2746,9476
sample500-249500.gr;BELLMANFORD;MATRIZ;11;1868,5475
sample500-249500.gr;FLOYDWARSHALL;LISTA;1;9873,9405
sample500-249500.gr;FLOYDWARSHALL;LISTA;2;9904,2449
sample500-249500.gr;FLOYDWARSHALL;LISTA;3;10617,3535
sample500-249500.gr;FLOYDWARSHALL;LISTA;4;10765,5950
sample500-249500.gr;FLOYDWARSHALL;LISTA;5;10226,2613
sample500-249500.gr;FLOYDWARSHALL;LISTA;6;9953,7342
sample500-249500.gr;FLOYDWARSHALL;LISTA;7;8095,4372
sample500-249500.gr;FLOYDWARSHALL;LISTA;8;6996,3698
sample500-249500.gr;FLOYDWARSHALL;LISTA;9;6573,7073
sample500-249500.gr;FLOYDWARSHALL;LISTA;10;8048,8719
sample500-249500.gr;FLOYDWARSHALL;LISTA;11;7319,6001
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;1;5302,5992
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;2;5351,0984
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;3;5621,7175
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;4;6747,7482
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;5;6621,7879
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;6;6644,0544
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;7;6106,3778
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;8;5917,1282
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;9;5276,6723
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;10;5437,3234
sample500-249500.gr;FLOYDWARSHALL;MATRIZ;11;5392,0940
sample500-49900.gr;BFS;LISTA;1;10,0591
sample500-49900.gr;BFS;LISTA;2;9,6625
sample500-49900.gr;BFS;LISTA;3;9,9904
sample500-49900.gr;BFS;LISTA;4;9,5254
sample500-49900.gr;BFS;LISTA;5;9,6186
sample500-49900.gr;BFS;LISTA;6;9,5300
sample500-49900.gr;BFS;LISTA;7;9,5990
sample500-49900.gr;BFS;LISTA;8;9,5890
sample500-49900.gr;BFS;LISTA;9;9,3999
sample500-49900.gr;BFS;LISTA;10;9,4048
sample500-49900.gr;BFS;LISTA;11;9,8062
sample500-49900.gr;BFS;MATRIZ;1;10,8328
sample500-49900.gr;BFS;MATRIZ;2;10,6604
sample500-49900.gr;BFS;MATRIZ;3;10,7443
sample500-49900.gr;BFS;MATRIZ;4;10,7014
sample500-49900.gr;BFS;MATRIZ;5;10,6884
sample500-49900.gr;BFS;MATRIZ;6;10,7006
sample500-49900.gr;BFS;MATRIZ;7;10,6825
sample500-49900.gr;BFS;MATRIZ;8;10,9354
sample500-49900.gr;BFS;MATRIZ;9;10,9972
sample500-49900.gr;BFS;MATRIZ;10;10,9070
sample500-49900.gr;BFS;MATRIZ;11;10,8271
sample500-49900.gr;DFS;LISTA;1;8,3426
sample500-49900.gr;DFS;LISTA;2;6,5419
sample500-49900.gr;DFS;LISTA;3;7,2498
sample500-49900.gr;DFS;LISTA;4;6,5863
sample500-49900.gr;DFS;LISTA;5;6,7258
sample500-49900.gr;DFS;LISTA;6;8,4306
sample500-49900.gr;DFS;LISTA;7;9,8383
sample500-49900.gr;DFS;LISTA;8;10,0633
sample500-49900.gr;DFS;LISTA;9;10,1071
sample500-49900.gr;DFS;LISTA;10;11,4369
sample500-49900.gr;DFS;LISTA;11;11,7685
sample500-49900.gr;DFS;MATRIZ;1;17,0957
sample500-49900.gr;DFS;MATRIZ;2;17,1464
sample500-49900.gr;DFS;MATRIZ;3;16,3760
sample500-49900.gr;DFS;MATRIZ;4;16,4254
sample500-49900.gr;DFS;MATRIZ;5;16,3106
sample500-49900.gr;DFS;MATRIZ;6;16,4338
sample500-49900.gr;DFS;MATRIZ;7;16,3966
sample500-49900.gr;DFS;MATRIZ;8;16,1066
sample500-49900.gr;DFS;MATRIZ;9;15,0910
sample500-49900.gr;DFS;MATRIZ;10;16,1253
sample500-49900.gr;DFS;MATRIZ;11;15,8661
sample500-49900.gr;KRUSKAL;LISTA;1;33,8545
sample500-49900.gr;KRUSKAL;LISTA;2;31,2500
sample500-49900.gr;KRUSKAL;LISTA;3;28,0065
sample500-49900.gr;KRUSKAL;LISTA;4;28,9513
sample500-49900.gr;KRUSKAL;LISTA;5;22,9800
sample500-49900.gr;KRUSKAL;LISTA;6;23,1243
sample500-49900.gr;KRUSKAL;LISTA;7;22,8450
sample500-49900.gr;KRUSKAL;LISTA;8;22,5181
sample500-49900.gr;KRUSKAL;LISTA;9;22,5642
sample500-49900.gr;KRUSKAL;LISTA;10;22,0097
sample500-49900.gr;KRUSKAL;LISTA;11;22,4518
sample500-49900.gr;KRUSKAL;MATRIZ;1;23,5173
sample500-49900.gr;KRUSKAL;MATRIZ;2;22,8041
sample500-49900.gr;KRUSKAL;MATRIZ;3;22,7748
sample500-49900.gr;KRUSKAL;MATRIZ;4;23,1074
sample500-49900.gr;KRUSKAL;MATRIZ;5;23,0556
sample500-49900.gr;KRUSKAL;MATRIZ;6;23,1662
sample500-49900.gr;KRUSKAL;MATRIZ;7;23,0766
sample500-49900.gr;KRUSKAL;MATRIZ;8;28,7152
sample500-49900.gr;KRUSKAL;MATRIZ;9;22,8662
sample500-49900.gr;KRUSKAL;MATRIZ;10;23,3460
sample500-49900.gr;KRUSKAL;MATRIZ;11;23,1637
sample500-49900.gr;PRIM;LISTA;1;27,3437
sample500-49900.gr;PRIM;LISTA;2;26,9393
sample500-49900.gr;PRIM;LISTA;3;26,9238
sample500-49900.gr;PRIM;LISTA;4;27,1758
sample500-49900.gr;PRIM;LISTA;5;26,8317
sample500-49900.gr;PRIM;LISTA;6;27,0454
sample500-49900.gr;PRIM;LISTA;7;27,1459
sample500-49900.gr;PRIM;LISTA;8;27,1999
sample500-49900.gr;PRIM;LISTA;9;27,1510
sample500-49900.gr;PRIM;LISTA;10;27,3188
sample500-49900.gr;PRIM;LISTA;11;27,4671
sample500-49900.gr;PRIM;MATRIZ;1;32,0305
sample500-49900.gr;PRIM;MATRIZ;2;31,5790
sample500-49900.gr;PRIM;MATRIZ;3;31,0075
sample500-49900.gr;PRIM;MATRIZ;4;31,0764
sample500-49900.gr;PRIM;MATRIZ;5;31,1921
sample500-49900.gr;PRIM;MATRIZ;6;31,1795
sample500-49900.gr;PRIM;MATRIZ;7;31,5387
sample500-49900.gr;PRIM;MATRIZ;8;31,4974
sample500-49900.gr;PRIM;MATRIZ;9;31,9741
sample500-49900.gr;PRIM;MATRIZ;10;31,9369
sample500-49900.gr;PRIM;MATRIZ;11;31,5790
sample500-49900.gr;DIJKSTRA;LISTA;1;8,1732
sample500-49900.gr;DIJKSTRA;LISTA;2;7,6253
sample500-49900.gr;DIJKSTRA;LISTA;3;7,7137
sample500-49900.gr;DIJKSTRA;LISTA;4;7,5794
sample500-49900.gr;DIJKSTRA;LISTA;5;10,4564
sample500-49900.gr;DIJKSTRA;LISTA;6;11,3295
sample500-49900.gr;DIJKSTRA;LISTA;7;11,0540
sample500-49900.gr;DIJKSTRA;LISTA;8;12,8405
sample500-49900.gr;DIJKSTRA;LISTA;9;12,7115
sample500-49900.gr;DIJKSTRA;LISTA;10;10,7983
sample500-49900.gr;DIJKSTRA;LISTA;11;10,7915
sample500-49900.gr;DIJKSTRA;MATRIZ;1;18,1574
sample500-49900.gr;DIJKSTRA;MATRIZ;2;20,3573
sample500-49900.gr;DIJKSTRA;MATRIZ;3;14,7560
sample500-49900.gr;DIJKSTRA;MATRIZ;4;14,6394
sample500-49900.gr;DIJKSTRA;MATRIZ;5;14,5769
sample500-49900.gr;DIJKSTRA;MATRIZ;6;15,1675
sample500-49900.gr;DIJKSTRA;MATRIZ;7;18,3877
sample500-49900.gr;DIJKSTRA;MATRIZ;8;28,0871
sample500-49900.gr;DIJKSTRA;MATRIZ;9;25,3456
sample500-49900.gr;DIJKSTRA;MATRIZ;10;24,5271
sample500-49900.gr;DIJKSTRA;MATRIZ;11;25,2693
sample500-49900.gr;BELLMANFORD;LISTA;1;73,1146
sample500-49900.gr;BELLMANFORD;LISTA;2;69,4595
sample500-49900.gr;BELLMANFORD;LISTA;3;73,4399
sample500-49900.gr;BELLMANFORD;LISTA;4;74,4957
sample500-49900.gr;BELLMANFORD;LISTA;5;87,1596
sample500-49900.gr;BELLMANFORD;LISTA;6;100,9721
sample500-49900.gr;BELLMANFORD;LISTA;7;107,4929
sample500-49900.gr;BELLMANFORD;LISTA;8;102,0322
sample500-49900.gr;BELLMANFORD;LISTA;9;70,1054
sample500-49900.gr;BELLMANFORD;LISTA;10;66,2736
sample500-49900.gr;BELLMANFORD;LISTA;11;67,3736
sample500-49900.gr;BELLMANFORD;MATRIZ;1;932,8712
sample500-49900.gr;BELLMANFORD;MATRIZ;2;909,9530
sample500-49900.gr;BELLMANFORD;MATRIZ;3;898,0101
sample500-49900.gr;BELLMANFORD;MATRIZ;4;903,7123
sample500-49900.gr;BELLMANFORD;MATRIZ;5;917,4898
sample500-49900.gr;BELLMANFORD;MATRIZ;6;950,5845
sample500-49900.gr;BELLMANFORD;MATRIZ;7;906,7608
sample500-49900.gr;BELLMANFORD;MATRIZ;8;905,6312
sample500-49900.gr;BELLMANFORD;MATRIZ;9;899,4420
sample500-49900.gr;BELLMANFORD;MATRIZ;10;889,7714
sample500-49900.gr;BELLMANFORD;MATRIZ;11;942,9396
sample500-49900.gr;FLOYDWARSHALL;LISTA;1;6533,1357
sample500-49900.gr;FLOYDWARSHALL;LISTA;2;5340,3305
sample500-49900.gr;FLOYDWARSHALL;LISTA;3;5612,9082
sample500-49900.gr;FLOYDWARSHALL;LISTA;4;5500,4707
sample500-49900.gr;FLOYDWARSHALL;LISTA;5;5396,3394
sample500-49900.gr;FLOYDWARSHALL;LISTA;6;5222,2155
sample500-49900.gr;FLOYDWARSHALL;LISTA;7;5206,1209
sample500-49900.gr;FLOYDWARSHALL;LISTA;8;5195,2759
sample500-49900.gr;FLOYDWARSHALL;LISTA;9;5367,4451
sample500-49900.gr;FLOYDWARSHALL;LISTA;10;5430,9745
sample500-49900.gr;FLOYDWARSHALL;LISTA;11;5345,1390
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;1;5509,7691
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;2;5377,4892
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;3;5267,2921
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;4;5372,9685
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;5;5500,1450
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;6;5410,4973
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;7;6610,8357
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;8;8650,4918
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;9;9666,1043
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;10;8988,9379
sample500-49900.gr;FLOYDWARSHALL;MATRIZ;11;9765,1784
sample500-99800.gr;BFS;LISTA;1;32,6281
sample500-99800.gr;BFS;LISTA;2;30,3059
sample500-99800.gr;BFS;LISTA;3;28,8657
sample500-99800.gr;BFS;LISTA;4;29,4720
sample500-99800.gr;BFS;LISTA;5;30,2091
sample500-99800.gr;BFS;LISTA;6;33,2676
sample500-99800.gr;BFS;LISTA;7;30,4431
sample500-99800.gr;BFS;LISTA;8;26,4986
sample500-99800.gr;BFS;LISTA;9;26,4544
sample500-99800.gr;BFS;LISTA;10;25,9418
sample500-99800.gr;BFS;LISTA;11;23,0281
sample500-99800.gr;BFS;MATRIZ;1;23,8940
sample500-99800.gr;BFS;MATRIZ;2;24,3504
sample500-99800.gr;BFS;MATRIZ;3;23,6828
sample500-99800.gr;BFS;MATRIZ;4;36,3206
sample500-99800.gr;BFS;MATRIZ;5;26,6168
sample500-99800.gr;BFS;MATRIZ;6;24,5334
sample500-99800.gr;BFS;MATRIZ;7;27,1348
sample500-99800.gr;BFS;MATRIZ;8;25,1028
sample500-99800.gr;BFS;MATRIZ;9;25,9695
sample500-99800.gr;BFS;MATRIZ;10;23,0713
sample500-99800.gr;BFS;MATRIZ;11;25,2070
sample500-99800.gr;DFS;LISTA;1;17,4536
sample500-99800.gr;DFS;LISTA;2;9,0901
sample500-99800.gr;DFS;LISTA;3;7,1529
sample500-99800.gr;DFS;LISTA;4;6,5397
sample500-99800.gr;DFS;LISTA;5;19,6281
sample500-99800.gr;DFS;LISTA;6;18,9278
sample500-99800.gr;DFS;LISTA;7;20,3963
sample500-99800.gr;DFS;LISTA;8;19,7619
sample500-99800.gr;DFS;LISTA;9;15,5995
sample500-99800.gr;DFS;LISTA;10;8,6878
sample500-99800.gr;DFS;LISTA;11;7,8170
sample500-99800.gr;DFS;MATRIZ;1;19,6411
sample500-99800.gr;DFS;MATRIZ;2;25,2562
sample500-99800.gr;DFS;MATRIZ;3;23,3382
sample500-99800.gr;DFS;MATRIZ;4;24,7387
sample500-99800.gr;DFS;MATRIZ;5;16,8312
sample500-99800.gr;DFS;MATRIZ;6;23,1014
sample500-99800.gr;DFS;MATRIZ;7;27,7675
sample500-99800.gr;DFS;MATRIZ;8;21,2835
sample500-99800.gr;DFS;MATRIZ;9;22,9792
sample500-99800.gr;DFS;MATRIZ;10;23,3066
sample500-99800.gr;DFS;MATRIZ;11;30,0555
sample500-99800.gr;KRUSKAL;LISTA;1;48,1435
sample500-99800.gr;KRUSKAL;LISTA;2;49,8315
sample500-99800.gr;KRUSKAL;LISTA;3;56,4432
sample500-99800.gr;KRUSKAL;LISTA;4;51,0734
sample500-99800.gr;KRUSKAL;LISTA;5;49,2959
sample500-99800.gr;KRUSKAL;LISTA;6;57,6031
sample500-99800.gr;KRUSKAL;LISTA;7;56,4656
sample500-99800.gr;KRUSKAL;LISTA;8;58,7407
sample500-99800.gr;KRUSKAL;LISTA;9;52,6178
sample500-99800.gr;KRUSKAL;LISTA;10;49,7178
sample500-99800.gr;KRUSKAL;LISTA;11;47,9782
sample500-99800.gr;KRUSKAL;MATRIZ;1;55,4344
sample500-99800.gr;KRUSKAL;MATRIZ;2;74,3404
sample500-99800.gr;KRUSKAL;MATRIZ;3;77,2187
sample500-99800.gr;KRUSKAL;MATRIZ;4;70,6810
sample500-99800.gr;KRUSKAL;MATRIZ;5;62,1437
sample500-99800.gr;KRUSKAL;MATRIZ;6;52,1655
sample500-99800.gr;KRUSKAL;MATRIZ;7;113,3475
sample500-99800.gr;KRUSKAL;MATRIZ;8;69,5055
sample500-99800.gr;KRUSKAL;MATRIZ;9;59,5493
sample500-99800.gr;KRUSKAL;MATRIZ;10;59,0871
sample500-99800.gr;KRUSKAL;MATRIZ;11;45,5958
sample500-99800.gr;PRIM;LISTA;1;47,8872
sample500-99800.gr;PRIM;LISTA;2;66,2854
sample500-99800.gr;PRIM;LISTA;3;83,5948
sample500-99800.gr;PRIM;LISTA;4;81,7616
sample500-99800.gr;PRIM;LISTA;5;88,1032
sample500-99800.gr;PRIM;LISTA;6;80,8688
sample500-99800.gr;PRIM;LISTA;7;81,8837
sample500-99800.gr;PRIM;LISTA;8;90,2576
sample500-99800.gr;PRIM;LISTA;9;104,3940
sample500-99800.gr;PRIM;LISTA;10;135,3949
sample500-99800.gr;PRIM;LISTA;11;122,0078
sample500-99800.gr;PRIM;MATRIZ;1;117,0071
sample500-99800.gr;PRIM;MATRIZ;2;98,8679
sample500-99800.gr;PRIM;MATRIZ;3;96,1742
sample500-99800.gr;PRIM;MATRIZ;4;100,0918
sample500-99800.gr;PRIM;MATRIZ;5;145,3506
sample500-99800.gr;PRIM;MATRIZ;6;101,6611
sample500-99800.gr;PRIM;MATRIZ;7;104,4576
sample500-99800.gr;PRIM;MATRIZ;8;107,7497
sample500-99800.gr;PRIM;MATRIZ;9;94,8136
sample500-99800.gr;PRIM;MATRIZ;10;88,8540
sample500-99800.gr;PRIM;MATRIZ;11;65,8866
sample500-99800.gr;DIJKSTRA;LISTA;1;27,3620
sample500-99800.gr;DIJKSTRA;LISTA;2;25,9918
sample500-99800.gr;DIJKSTRA;LISTA;3;26,4438
sample500-99800.gr;DIJKSTRA;LISTA;4;25,8759
sample500-99800.gr;DIJKSTRA;LISTA;5;26,5148
sample500-99800.gr;DIJKSTRA;LISTA;6;25,7807
sample500-99800.gr;DIJKSTRA;LISTA;7;24,8011
sample500-99800.gr;DIJKSTRA;LISTA;8;24,7116
sample500-99800.gr;DIJKSTRA;LISTA;9;29,4145
sample500-99800.gr;DIJKSTRA;LISTA;10;25,1292
sample500-99800.gr;DIJKSTRA;LISTA;11;25,8139
sample500-99800.gr;DIJKSTRA;MATRIZ;1;41,6762
sample500-99800.gr;DIJKSTRA;MATRIZ;2;45,3816
sample500-99800.gr;DIJKSTRA;MATRIZ;3;40,4916
sample500-99800.gr;DIJKSTRA;MATRIZ;4;41,6733
sample500-99800.gr;DIJKSTRA;MATRIZ;5;42,7112
sample500-99800.gr;DIJKSTRA;MATRIZ;6;45,7640
sample500-99800.gr;DIJKSTRA;MATRIZ;7;41,9201
sample500-99800.gr;DIJKSTRA;MATRIZ;8;38,0336
sample500-99800.gr;DIJKSTRA;MATRIZ;9;45,8291
sample500-99800.gr;DIJKSTRA;MATRIZ;10;43,8728
sample500-99800.gr;DIJKSTRA;MATRIZ;11;56,1767
sample500-99800.gr;BELLMANFORD;LISTA;1;203,2106
sample500-99800.gr;BELLMANFORD;LISTA;2;238,0854
sample500-99800.gr;BELLMANFORD;LISTA;3;204,1644
sample500-99800.gr;BELLMANFORD;LISTA;4;211,7775
sample500-99800.gr;BELLMANFORD;LISTA;5;197,8421
sample500-99800.gr;BELLMANFORD;LISTA;6;176,3806
sample500-99800.gr;BELLMANFORD;LISTA;7;184,0249
sample500-99800.gr;BELLMANFORD;LISTA;8;198,7014
sample500-99800.gr;BELLMANFORD;LISTA;9;202,5490
sample500-99800.gr;BELLMANFORD;LISTA;10;181,6318
sample500-99800.gr;BELLMANFORD;LISTA;11;192,6263
sample500-99800.gr;BELLMANFORD;MATRIZ;1;2240,3974
sample500-99800.gr;BELLMANFORD;MATRIZ;2;2334,6382
sample500-99800.gr;BELLMANFORD;MATRIZ;3;2407,6997
sample500-99800.gr;BELLMANFORD;MATRIZ;4;2318,0223
sample500-99800.gr;BELLMANFORD;MATRIZ;5;2224,8365
sample500-99800.gr;BELLMANFORD;MATRIZ;6;2252,8942
sample500-99800.gr;BELLMANFORD;MATRIZ;7;2272,2737
sample500-99800.gr;BELLMANFORD;MATRIZ;8;2343,8292
sample500-99800.gr;BELLMANFORD;MATRIZ;9;2371,7495
sample500-99800.gr;BELLMANFORD;MATRIZ;10;2450,5497
sample500-99800.gr;BELLMANFORD;MATRIZ;11;2383,9760
sample500-99800.gr;FLOYDWARSHALL;LISTA;1;9277,6419
sample500-99800.gr;FLOYDWARSHALL;LISTA;2;9139,3180
sample500-99800.gr;FLOYDWARSHALL;LISTA;3;9118,3428
sample500-99800.gr;FLOYDWARSHALL;LISTA;4;9269,2292
sample500-99800.gr;FLOYDWARSHALL;LISTA;5;9083,0307
sample500-99800.gr;FLOYDWARSHALL;LISTA;6;9119,0195
sample500-99800.gr;FLOYDWARSHALL;LISTA;7;8666,1814
sample500-99800.gr;FLOYDWARSHALL;LISTA;8;8720,9459
sample500-99800.gr;FLOYDWARSHALL;LISTA;9;9113,1164
sample500-99800.gr;FLOYDWARSHALL;LISTA;10;7859,6499
